Transaction_Amount,Transaction_Time,Customer_Age,Customer_Region,Merchant_Category,Card_Type,Transaction_Mode,Previous_Fraud_Flag,Fraud
819.5,130.4,31,South,Travel,Credit,Online,0,0
1497.8,681.2,45,East,Food,Prepaid,POS,0,0
501.7,323.5,55,South,Electronics,Debit,ATM,0,1
1359.3,841,21,North,Food,Credit,POS,1,0
4080,600.8,32,West,Food,Debit,ATM,0,0
1892.2,570.9,34,East,Food,Prepaid,ATM,0,0
442.9,118.8,54,South,Travel,Prepaid,ATM,0,0
1711.8,152,41,East,Health,Prepaid,POS,0,0
4906.9,1720.8,55,South,Retail,Credit,POS,0,0
3148.8,2170.5,59,South,Retail,Debit,POS,0,0
2081.4,267.5,58,East,Electronics,Credit,POS,0,0
833.5,120.4,53,West,Electronics,Prepaid,POS,0,0
4930.9,54.9,58,South,Travel,Debit,POS,1,0
4104.4,937.3,25,North,Retail,Prepaid,POS,0,0
1408.1,1256.5,20,East,Health,Debit,Online,0,0
351.3,466.5,47,North,Travel,Credit,POS,0,0
284.1,1138.4,39,South,Electronics,Credit,POS,0,0
602.8,1248.1,69,South,Travel,Credit,Online,0,0
2904.3,2738.6,50,East,Electronics,Credit,Online,0,0
4643.9,67.1,42,West,Retail,Debit,POS,0,0
2484.2,213.6,69,North,Travel,Debit,POS,0,0
4214.9,71,47,West,Food,Credit,POS,0,0
2230,2024.9,54,North,Electronics,Credit,Online,0,0
3543.2,1573,20,West,Food,Debit,ATM,0,0
3659.6,854.8,21,East,Electronics,Prepaid,ATM,0,0
870.6,87.4,46,North,Food,Credit,ATM,1,0
1806.7,319.3,49,East,Retail,Debit,ATM,0,0
3186.9,353.4,40,West,Retail,Credit,ATM,1,0
354.4,822.7,36,West,Health,Debit,POS,0,0
1808.3,298.5,32,West,Health,Credit,ATM,0,0
2674.5,75.8,68,East,Health,Credit,POS,0,0
4981.1,1312.2,33,South,Travel,Prepaid,Online,0,0
2373.2,355.4,40,South,Electronics,Prepaid,Online,0,0
4080.5,602.2,57,North,Travel,Prepaid,ATM,0,0
2160.9,136.6,63,East,Health,Prepaid,Online,0,0
3982.2,1622.3,54,East,Electronics,Credit,POS,0,0
2977.5,833.6,18,East,Travel,Credit,ATM,0,0
4433.1,2318.6,36,West,Retail,Prepaid,ATM,0,0
2055.3,684.1,54,East,Electronics,Prepaid,POS,0,0
3021.9,2837.5,52,South,Health,Credit,POS,0,1
3150.5,2224.4,47,North,Retail,Debit,POS,0,0
2087.5,859.1,34,South,Electronics,Prepaid,ATM,0,0
722.4,2716.5,56,East,Travel,Debit,Online,0,0
468.7,390.2,66,North,Health,Credit,Online,1,0
84.3,455.1,43,North,Travel,Debit,Online,0,0
4367.8,46.5,30,East,Retail,Prepaid,Online,0,0
1183.1,889.7,39,East,Retail,Prepaid,ATM,0,0
1058.3,1279.9,63,South,Retail,Prepaid,POS,0,0
3680.4,1485.1,40,South,Electronics,Prepaid,Online,0,0
1600.8,162.3,61,West,Health,Prepaid,ATM,1,0
2530.7,587.3,60,West,Retail,Credit,ATM,0,0
813.4,194.6,50,West,Travel,Debit,Online,0,0
4798.8,1085.1,44,East,Health,Credit,POS,0,0
4258.1,171.9,52,East,Travel,Credit,POS,0,0
4319.1,2345.1,29,West,Travel,Credit,ATM,0,0
2034.5,262.2,26,West,Retail,Debit,POS,0,0
3812,344.5,51,South,Health,Debit,ATM,0,0
720.2,1903.2,31,West,Food,Credit,POS,0,0
44.1,613.4,54,West,Electronics,Debit,Online,0,0
100.8,24.3,20,North,Food,Credit,POS,0,0
2933.4,682.4,61,West,Electronics,Credit,Online,0,0
2277.5,88.3,61,North,Health,Prepaid,Online,0,0
2590.6,4223,38,West,Retail,Debit,ATM,0,1
38.3,887,24,North,Health,Prepaid,Online,0,0
2114,296.4,50,West,Food,Credit,ATM,0,0
3590.6,829.5,52,South,Travel,Credit,Online,0,0
2214,80,28,East,Electronics,Credit,Online,0,1
3661.4,1608.9,62,North,Electronics,Prepaid,Online,0,1
1165.9,2594.7,49,East,Food,Prepaid,POS,0,0
4065.9,2075,39,South,Retail,Credit,POS,0,0
2942.6,418.2,59,West,Health,Prepaid,Online,0,0
1054.6,394.2,36,West,Food,Credit,ATM,0,0
1184.4,35.7,53,South,Health,Credit,Online,1,0
3140.5,1053.8,54,East,Retail,Prepaid,ATM,0,0
4149.9,765.5,28,East,Travel,Debit,Online,0,0
2078.7,615,58,East,Health,Credit,Online,0,0
1292.2,2382,30,East,Retail,Credit,ATM,0,0
4335.2,183.8,45,North,Food,Prepaid,ATM,0,0
3346.7,9.7,66,East,Travel,Prepaid,POS,0,0
2241,76.1,32,North,Travel,Prepaid,ATM,0,0
2440,252.8,30,South,Travel,Credit,Online,0,0
1022.1,33.9,60,West,Electronics,Debit,ATM,0,0
3134.4,698.9,50,North,Retail,Debit,POS,0,0
1794.4,377,25,East,Health,Debit,Online,0,0
4978.2,199,49,West,Food,Credit,Online,0,0
2401.4,1386.6,54,North,Travel,Prepaid,Online,0,0
2429.9,228.7,65,West,Travel,Debit,ATM,0,0
2829.7,1163.5,21,South,Travel,Debit,Online,0,0
4583.9,429.7,68,East,Retail,Debit,Online,0,0
4004.3,717.1,35,South,Food,Credit,ATM,0,0
2256.2,2716.1,40,West,Retail,Prepaid,Online,0,0
3593.8,38.1,46,South,Food,Prepaid,ATM,0,0
2931.6,693.7,19,East,Health,Prepaid,ATM,0,0
2462.3,1927,30,North,Electronics,Prepaid,POS,0,0
962.4,886.7,33,South,Food,Debit,Online,0,0
2320.2,324.2,25,East,Retail,Prepaid,ATM,0,0
1229.8,507,36,West,Retail,Debit,POS,0,0
4574.3,1140.3,49,South,Retail,Credit,ATM,0,0
1677.7,2214.7,20,North,Electronics,Credit,Online,0,0
4761.4,41.9,68,South,Food,Credit,POS,0,0
2665.7,74.2,66,West,Food,Prepaid,ATM,0,0
3158.1,393.1,49,West,Food,Prepaid,POS,0,0
2715.2,265,58,West,Food,Debit,Online,0,0
647.8,307.8,38,South,Travel,Prepaid,ATM,0,0
1879.7,250.1,42,South,Travel,Credit,Online,0,0
496.6,217.9,34,South,Retail,Prepaid,ATM,0,0
3115.1,140,42,North,Travel,Debit,POS,0,0
2234.9,2717.4,50,East,Food,Credit,Online,0,0
3890.1,155.7,48,South,Food,Credit,POS,0,0
1103.1,228.7,53,North,Travel,Debit,ATM,0,0
823.7,282.7,40,West,Health,Credit,ATM,0,0
2032.3,2703.3,64,South,Retail,Debit,Online,0,0
4633,1409.4,61,South,Electronics,Debit,Online,0,0
3552.4,1559.2,42,South,Retail,Prepaid,ATM,0,0
2095.2,110.7,66,North,Retail,Credit,POS,0,0
2586.8,1809.8,61,South,Retail,Prepaid,ATM,0,0
422,524.6,65,South,Travel,Prepaid,POS,0,0
4922.9,304.9,47,East,Retail,Debit,Online,0,0
3332.4,857.4,30,North,Food,Debit,POS,0,0
1427.7,1727,60,East,Retail,Prepaid,ATM,0,0
2929.5,1508,64,East,Food,Debit,POS,0,0
548.3,2207.3,46,East,Travel,Credit,Online,0,0
4829.2,2632.9,33,East,Travel,Credit,POS,0,0
874.8,272,55,West,Retail,Prepaid,ATM,0,0
3240.5,551.4,44,South,Food,Credit,ATM,0,0
1228,14.7,43,East,Food,Prepaid,POS,0,0
3588.1,2114.6,28,North,Food,Credit,ATM,0,1
3884.3,167.9,64,South,Food,Debit,Online,0,0
3367.4,1976.7,54,East,Electronics,Credit,POS,0,0
3072.9,399.6,20,East,Travel,Debit,POS,0,0
4462.5,459.1,43,North,Food,Prepaid,POS,0,0
394.1,39.9,51,West,Electronics,Credit,ATM,0,0
1655.2,395.8,50,North,Electronics,Debit,POS,0,0
1242.2,2192.5,32,West,Travel,Debit,POS,0,0
4940.1,25.9,19,West,Health,Prepaid,POS,0,0
1947.6,521.4,45,West,Retail,Prepaid,POS,0,0
3663.3,31.9,37,East,Travel,Credit,Online,0,0
3423.9,463.5,55,East,Health,Credit,ATM,0,0
1061.2,189.5,61,West,Retail,Credit,Online,0,0
1195.7,290.6,33,West,Retail,Debit,POS,0,0
1407.1,2100.4,63,East,Retail,Prepaid,ATM,0,0
2056.2,572.8,21,West,Electronics,Credit,POS,0,0
1172.4,319.9,25,East,Food,Credit,Online,0,0
99.2,890,61,West,Retail,Debit,POS,0,0
4397.1,153.3,63,East,Food,Credit,Online,0,0
4828.1,300.3,37,North,Retail,Debit,Online,0,0
1708.5,790.2,43,West,Electronics,Debit,ATM,0,0
1693.2,271.2,49,West,Retail,Prepaid,POS,0,0
36.5,1136.7,30,North,Travel,Debit,POS,0,0
3401.6,676.3,22,South,Health,Prepaid,POS,0,0
4127.4,1478.4,61,West,Retail,Debit,ATM,0,0
733.9,2961.2,59,South,Health,Prepaid,Online,0,0
799.2,123.1,68,North,Health,Debit,ATM,0,0
3950.6,407.5,30,West,Electronics,Credit,ATM,0,0
3081.8,385,58,South,Health,Prepaid,Online,0,0
225.3,163.9,28,West,Electronics,Prepaid,POS,0,0
3113.1,1662.3,54,West,Retail,Debit,Online,0,0
1545.3,1426.6,49,East,Food,Credit,Online,0,0
1844.3,662.5,62,South,Electronics,Credit,Online,0,0
3848.9,771.7,59,East,Health,Prepaid,POS,0,0
4054.9,61.4,35,East,Health,Credit,Online,0,0
2002.4,810.8,46,South,Retail,Credit,ATM,0,0
4735.8,1567.1,32,South,Electronics,Debit,Online,0,0
2032.9,852.9,37,East,Retail,Credit,Online,0,0
3859.4,308.3,61,West,Electronics,Credit,ATM,0,0
2419.9,1101.3,53,West,Food,Credit,POS,0,0
4487.8,448.6,22,North,Travel,Credit,ATM,0,0
4538.9,787.2,57,West,Retail,Debit,POS,0,0
438,668.6,54,South,Health,Debit,POS,0,0
4682.5,479.9,50,South,Retail,Credit,POS,0,0
4127.8,1269,35,North,Electronics,Debit,POS,0,0
3956.8,2153.1,36,South,Retail,Prepaid,ATM,0,0
1005.4,5.2,68,East,Food,Debit,POS,0,0
4025.8,2712.3,49,North,Electronics,Debit,ATM,0,0
4250.8,716.4,59,North,Health,Debit,Online,0,0
1446.5,1206.4,39,West,Health,Prepaid,ATM,0,0
4761.3,1935.3,58,West,Electronics,Prepaid,Online,0,0
250.3,629.4,18,East,Food,Prepaid,ATM,0,0
750.4,1801.7,42,East,Retail,Debit,Online,0,1
2688.4,195.6,37,West,Travel,Prepaid,ATM,0,0
2879.4,173.4,52,West,Health,Prepaid,ATM,0,0
3226.1,1071.4,62,East,Food,Debit,ATM,0,0
85.8,2041.3,23,West,Food,Credit,ATM,0,0
4801.9,2229.6,23,North,Food,Debit,Online,0,0
223.9,1032.1,67,East,Retail,Debit,POS,0,0
716.2,745.5,54,West,Food,Debit,ATM,0,0
71.1,402.6,66,South,Food,Credit,Online,0,0
2834.7,3912,20,South,Electronics,Debit,ATM,0,0
4661.4,385.2,54,East,Electronics,Debit,POS,0,0
3330.1,1363.3,48,South,Food,Credit,Online,0,0
4113.5,759.2,52,South,Food,Debit,Online,0,0
67.4,937.8,62,North,Electronics,Debit,Online,0,0
2710.5,500,32,East,Retail,Debit,ATM,0,0
2298.4,3347.4,34,South,Electronics,Credit,ATM,0,0
2495.3,847.9,32,West,Electronics,Debit,POS,0,0
362,2777.2,22,East,Electronics,Credit,POS,0,0
3422.5,7.6,39,East,Electronics,Credit,ATM,0,0
2516.6,850.2,63,South,Travel,Prepaid,ATM,0,0
3826,1263,28,South,Health,Debit,Online,0,0
2427,1366.8,45,North,Retail,Debit,ATM,0,0
747.8,2353.6,31,West,Retail,Prepaid,Online,0,0
3241.6,4.4,56,North,Food,Prepaid,POS,0,0
862.8,0.3,20,North,Travel,Debit,ATM,0,0
4362.1,639.2,69,West,Food,Debit,POS,0,0
3066,29.7,59,South,Retail,Prepaid,ATM,0,1
786.9,3670.4,28,North,Retail,Debit,ATM,0,0
4811.7,251.1,47,East,Food,Debit,Online,0,0
2592.3,639.9,55,North,Health,Debit,ATM,0,0
365.4,63.1,22,West,Food,Prepaid,POS,0,0
3134.5,738.2,69,North,Health,Prepaid,ATM,0,0
1266.7,478,39,North,Health,Credit,POS,0,0
4018.7,45.7,30,East,Electronics,Credit,ATM,0,0
4089.3,408.2,61,West,Retail,Debit,POS,0,0
4894.8,496.7,68,East,Electronics,Debit,POS,0,0
2509.8,4597.3,68,South,Retail,Credit,POS,0,0
2275.3,233,38,West,Electronics,Credit,ATM,0,0
3767.6,787,54,North,Health,Credit,Online,0,0
663.2,4367.4,42,East,Electronics,Debit,POS,0,0
2735,1570.3,69,East,Travel,Debit,POS,0,0
2731.7,5015.8,38,West,Electronics,Credit,Online,0,0
448.3,3451.4,45,East,Electronics,Prepaid,POS,0,0
2090.5,672.4,58,West,Electronics,Credit,POS,0,0
4266.6,1192,21,South,Travel,Prepaid,ATM,0,0
4280.9,117,46,West,Retail,Prepaid,Online,0,0
497.1,581.9,64,West,Electronics,Debit,POS,0,0
454.5,1655.6,52,South,Retail,Prepaid,ATM,0,0
1314.2,703.9,40,South,Food,Prepaid,ATM,0,0
4374,1213,24,North,Health,Credit,ATM,0,0
645.4,1369.4,69,East,Food,Credit,ATM,0,0
3600.3,292.3,69,South,Travel,Prepaid,Online,0,0
506.7,2085.1,63,South,Travel,Credit,Online,0,1
3116.1,615.9,63,East,Retail,Credit,ATM,0,0
1781,236,26,East,Retail,Credit,Online,0,0
3944.8,2005.6,40,North,Electronics,Credit,ATM,0,0
1169.2,541,20,North,Food,Prepaid,POS,1,0
3196.4,1387.5,26,West,Retail,Prepaid,POS,0,0
1179.2,794.1,21,North,Retail,Prepaid,ATM,0,0
3568.6,481.1,66,South,Retail,Prepaid,POS,0,0
4368.5,1660.1,42,South,Health,Prepaid,ATM,0,0
634.9,878.2,23,East,Retail,Debit,POS,0,0
4333.1,495.2,65,North,Health,Credit,POS,0,0
2968.3,116.1,35,West,Travel,Debit,Online,0,1
636.4,2258,62,West,Electronics,Prepaid,ATM,0,0
2138.3,36.1,24,West,Food,Credit,Online,0,0
805.1,1989.1,52,West,Retail,Prepaid,ATM,0,0
3502,446.2,48,East,Health,Debit,POS,0,0
3794.6,1019.8,55,North,Retail,Prepaid,ATM,0,0
529.9,2553.6,49,North,Retail,Credit,ATM,0,0
2531.2,164.5,52,North,Health,Prepaid,ATM,0,0
4073.3,836.9,45,North,Retail,Prepaid,ATM,0,0
4680.9,1445.8,61,West,Food,Credit,POS,0,0
2568.1,1417.1,22,West,Travel,Debit,POS,0,0
4751.4,745.8,47,East,Electronics,Debit,Online,0,0
2678.9,980.1,39,East,Retail,Credit,ATM,0,0
1971.6,1416.9,34,West,Health,Credit,Online,0,0
4241.2,1839,27,South,Food,Debit,POS,0,0
2465.4,1434.7,24,North,Retail,Credit,POS,0,0
2360,437,21,East,Travel,Debit,ATM,0,0
2452.1,5721.9,59,West,Travel,Prepaid,ATM,0,0
4234.1,570,44,North,Health,Debit,Online,0,1
4159.9,24.8,24,North,Retail,Credit,POS,0,0
2018.2,450.4,40,West,Retail,Prepaid,Online,0,0
1667.2,136.7,28,South,Retail,Credit,POS,0,0
2460.1,129.5,25,South,Travel,Debit,POS,0,0
2864.3,330.6,25,East,Retail,Prepaid,Online,0,0
1192.4,54.9,54,West,Retail,Debit,POS,0,0
3970,1166.4,22,East,Retail,Prepaid,POS,0,0
2432.9,76.9,24,South,Retail,Credit,Online,0,0
1670.9,227.3,39,East,Health,Debit,POS,0,0
535,97.5,53,East,Travel,Prepaid,Online,0,0
1195,65.3,19,South,Electronics,Prepaid,ATM,0,0
4746.5,311.6,41,North,Health,Prepaid,POS,0,0
1526.2,848.4,68,North,Retail,Debit,Online,0,0
845.1,3343.5,19,South,Electronics,Credit,POS,0,0
2303.9,2083.9,65,North,Food,Credit,POS,0,0
1536.1,2086.9,29,West,Electronics,Prepaid,Online,0,0
176.8,193.7,64,North,Health,Credit,ATM,0,0
1616.4,307.8,59,South,Travel,Debit,Online,0,0
2721,79.5,43,West,Health,Credit,POS,0,0
2759,1507.2,55,East,Travel,Credit,ATM,1,0
1783.4,72.4,62,South,Travel,Debit,ATM,1,0
2237.1,813.5,23,South,Travel,Debit,POS,0,0
4827.6,284.9,40,North,Food,Credit,Online,0,0
1887.4,279,19,West,Electronics,Credit,Online,0,0
1291.9,4680.4,43,South,Health,Credit,POS,0,0
1218.1,1413.8,31,West,Health,Prepaid,Online,0,0
2289.4,1813.6,35,West,Travel,Debit,Online,0,0
3797.8,848.6,55,North,Food,Prepaid,Online,0,0
1030.7,2048.1,49,South,Food,Prepaid,ATM,0,0
3546.8,1037,68,West,Retail,Prepaid,ATM,0,0
106.7,2922,31,West,Food,Prepaid,Online,0,0
2095.2,330.4,47,East,Travel,Credit,POS,0,0
3879.5,904.7,30,North,Travel,Debit,POS,0,0
1694.3,1171.6,57,South,Electronics,Credit,POS,0,0
2819.1,499.1,48,West,Travel,Debit,POS,0,0
1025.7,2117.8,54,North,Electronics,Prepaid,Online,0,0
3710.2,3902.2,62,South,Food,Debit,Online,0,0
262.3,680.8,55,West,Retail,Debit,POS,0,0
4262.9,495.3,39,South,Health,Debit,Online,0,0
991.8,638.5,45,South,Travel,Debit,POS,0,0
4372.1,1915.5,36,North,Food,Credit,POS,0,0
1763.3,1037,60,North,Travel,Prepaid,ATM,0,0
3613.7,45.8,33,East,Electronics,Credit,POS,0,0
1596.8,781.3,22,East,Food,Prepaid,ATM,0,0
4529.7,17.5,61,East,Health,Credit,POS,0,0
634.1,1507.5,66,West,Electronics,Credit,Online,0,0
893.4,398,19,East,Food,Credit,ATM,0,0
2465.7,638.7,27,South,Health,Debit,Online,0,0
410.6,1602.9,64,North,Electronics,Debit,POS,0,0
980.7,47.6,36,South,Health,Debit,ATM,0,0
4718.9,172.6,37,North,Food,Debit,POS,0,0
4882.5,507.4,46,North,Electronics,Credit,POS,0,0
1881.9,261.3,42,South,Retail,Credit,Online,1,0
4616.5,412.3,34,South,Travel,Prepaid,ATM,0,0
2724.6,6306,68,West,Retail,Debit,Online,0,0
1349.4,1745.3,68,North,Health,Debit,Online,0,0
3512.3,2153.3,30,East,Food,Debit,ATM,0,0
3294.9,2765.5,62,West,Travel,Debit,Online,0,0
4945.6,416.9,33,East,Food,Debit,POS,0,0
1326,352.5,52,West,Health,Debit,ATM,0,0
3360.6,266.7,53,North,Food,Credit,ATM,0,0
261.1,1772.6,56,South,Electronics,Debit,ATM,0,0
569.1,1138,20,South,Electronics,Debit,ATM,0,0
20.6,269.4,26,North,Health,Credit,ATM,0,0
4997.3,473.2,57,South,Food,Prepaid,ATM,0,0
4011.6,706.7,67,North,Health,Credit,POS,0,0
3933.8,751.1,63,North,Travel,Debit,ATM,0,0
2549.1,2195.8,69,North,Food,Credit,Online,0,0
1501,478.9,46,West,Electronics,Debit,Online,0,0
757.2,2391.7,22,South,Retail,Credit,Online,0,0
1424.1,582.3,20,West,Electronics,Prepaid,ATM,1,0
1880.5,1371.9,27,East,Food,Debit,Online,0,0
3781.8,2662.9,48,North,Food,Credit,POS,1,1
2698.8,2381.4,28,South,Food,Credit,Online,0,0
388.3,58.6,34,East,Food,Credit,ATM,0,1
91.1,230.3,57,North,Travel,Debit,POS,0,0
512.6,648,58,East,Retail,Credit,POS,0,0
2053.1,564.8,25,West,Electronics,Debit,POS,0,0
4666,1024.1,69,West,Travel,Debit,Online,0,0
3187.4,2895.1,19,South,Health,Prepaid,Online,0,0
4009.3,119.2,21,East,Food,Prepaid,ATM,0,0
2332.4,601.2,33,East,Electronics,Credit,POS,0,0
1809,213.7,58,West,Health,Debit,ATM,0,0
542.9,2245.3,58,West,Retail,Credit,ATM,0,0
4379.8,3340.5,38,South,Electronics,Debit,ATM,0,0
3916,651.4,22,North,Travel,Debit,POS,0,0
841.4,109.8,52,South,Health,Credit,POS,0,0
2561.8,1538.5,31,West,Electronics,Debit,ATM,1,0
2437.4,1194.5,32,South,Travel,Credit,POS,0,0
3125.8,438,23,North,Food,Debit,Online,0,0
4731,2184,33,West,Electronics,Credit,POS,0,0
2899.3,3722.7,40,North,Food,Credit,Online,1,1
2701.5,816.1,48,South,Health,Prepaid,POS,0,0
252.6,834.1,59,North,Health,Prepaid,ATM,0,0
315.5,353.1,63,West,Health,Debit,ATM,0,0
937.5,878.3,29,West,Food,Credit,Online,0,0
163.3,579.2,58,North,Food,Credit,Online,0,0
3717,359.8,36,South,Travel,Credit,POS,0,0
3616.9,69.5,29,South,Electronics,Credit,Online,0,0
681.1,291.3,62,South,Travel,Credit,ATM,1,0
4180.6,220.5,30,South,Food,Debit,POS,0,0
774.8,781,66,East,Electronics,Prepaid,Online,0,0
1506.6,920.5,19,East,Health,Credit,ATM,0,0
1245.6,938,37,North,Travel,Credit,ATM,0,0
1862.2,491.3,48,East,Travel,Credit,POS,0,0
1274.1,546.8,26,East,Travel,Debit,POS,0,0
2445.3,1797.2,38,East,Food,Prepaid,POS,0,0
2037.6,646.7,25,North,Electronics,Prepaid,POS,0,0
4932.9,4404.1,56,East,Health,Credit,Online,0,1
280.6,579.1,54,South,Food,Debit,POS,0,0
711.8,1048.6,46,South,Health,Prepaid,Online,0,0
265.1,51.7,36,North,Retail,Prepaid,ATM,0,0
3129.6,1059.4,52,North,Retail,Debit,POS,0,0
273.5,1906.7,62,North,Health,Prepaid,POS,0,0
4182.4,2855.2,55,West,Retail,Debit,POS,0,0
2560.2,5922.2,43,East,Electronics,Prepaid,POS,0,0
2635.5,331.5,28,North,Electronics,Debit,POS,0,0
2808.4,856.5,53,North,Food,Credit,POS,0,0
854.9,599.1,52,North,Health,Prepaid,POS,0,0
989.3,829.7,21,South,Food,Prepaid,Online,0,0
1594.8,171.3,20,North,Electronics,Prepaid,POS,0,0
2967.9,1939,62,South,Electronics,Debit,POS,0,0
1051.4,2403.2,64,South,Electronics,Prepaid,POS,0,0
582.5,597.2,29,West,Travel,Prepaid,Online,0,0
4850.6,329.1,49,North,Retail,Debit,POS,0,0
110.9,151.8,64,West,Food,Prepaid,POS,0,0
4013.7,1151.3,43,North,Food,Prepaid,ATM,0,0
3940.4,374.3,60,East,Electronics,Debit,POS,0,0
1486.8,2402.8,60,North,Travel,Debit,ATM,0,0
679,1111.7,30,North,Food,Debit,ATM,0,0
729,1037.6,61,North,Food,Prepaid,POS,0,0
3487.5,819.6,55,North,Travel,Credit,POS,0,0
3214.4,46.9,46,North,Electronics,Debit,POS,0,0
3913.9,2687.1,69,North,Travel,Prepaid,ATM,0,0
4687.5,988.7,68,West,Retail,Credit,Online,0,0
3459.9,5126.4,36,East,Food,Credit,Online,0,1
780.1,770.8,52,West,Retail,Debit,POS,0,0
1218,1238.3,65,East,Food,Debit,POS,0,0
4211.1,57.9,58,West,Retail,Debit,ATM,0,0
1047.3,999,44,West,Food,Debit,ATM,0,0
363.5,1446.7,63,North,Electronics,Debit,Online,0,0
3516.7,1507.4,48,West,Health,Prepaid,ATM,1,0
2013.2,1470.2,20,East,Travel,Prepaid,Online,0,0
4600.3,256.5,52,South,Food,Debit,POS,0,0
3251.6,3704.9,41,East,Travel,Prepaid,Online,0,0
453,5335.4,69,West,Food,Debit,Online,0,1
4739.3,78.6,24,South,Health,Debit,POS,0,0
1293.5,2755.9,68,North,Electronics,Credit,Online,0,0
1686.7,341.7,52,South,Electronics,Debit,ATM,0,0
2011.9,1168.9,38,North,Travel,Credit,ATM,0,0
257.1,412.7,18,East,Health,Prepaid,POS,0,0
2483.1,3434.4,61,South,Travel,Debit,POS,0,1
617.5,107,23,South,Electronics,Credit,ATM,1,0
2005.5,688.7,56,South,Retail,Credit,ATM,0,0
1754.2,558.7,51,North,Travel,Prepaid,ATM,0,0
3864.4,394.6,35,North,Food,Credit,ATM,0,0
4016,1037.1,42,East,Electronics,Debit,Online,0,0
767.9,140.5,32,East,Food,Debit,ATM,0,0
1833.4,1261.1,64,West,Health,Credit,POS,0,0
1867.4,3942.1,49,North,Electronics,Debit,POS,0,0
757.9,1632.5,59,East,Electronics,Debit,ATM,0,0
3992.5,1966.2,66,South,Travel,Credit,Online,0,0
3536.4,445.7,67,South,Travel,Prepaid,ATM,0,0
952.7,392.9,35,South,Food,Prepaid,ATM,0,0
1834.2,727.8,48,East,Travel,Debit,POS,0,0
529.9,46.8,46,South,Retail,Credit,POS,0,0
3141.4,2907,32,South,Electronics,Debit,Online,0,0
607.7,155.2,40,North,Health,Debit,Online,1,0
4929.7,2333.2,55,North,Electronics,Credit,Online,0,0
3903.6,87.3,58,East,Food,Prepaid,POS,0,0
1951.8,1729.5,28,North,Travel,Debit,Online,0,0
2893.2,164.8,32,West,Electronics,Prepaid,ATM,1,0
4556.8,38.9,40,East,Travel,Debit,ATM,0,0
2770.9,1271.1,20,West,Food,Credit,POS,0,0
873.3,328.9,36,West,Travel,Credit,ATM,0,0
1894.1,1253.5,18,East,Health,Prepaid,Online,0,0
4215.9,809.9,41,North,Food,Debit,ATM,0,0
3221.4,115.2,66,North,Electronics,Credit,Online,0,0
3254,2690.2,28,East,Electronics,Debit,Online,0,0
4334.2,602.1,47,West,Health,Debit,Online,0,1
4470,1325.9,67,East,Retail,Prepaid,ATM,0,0
4599,695.2,28,East,Travel,Debit,POS,0,0
475.2,927.3,56,South,Electronics,Debit,Online,0,0
2721.1,360.6,18,South,Health,Prepaid,ATM,0,0
3702.8,223.6,29,West,Travel,Credit,POS,0,0
3784.9,782.1,21,North,Food,Debit,ATM,0,0
3034,580.2,42,South,Health,Debit,POS,0,0
834.8,494.5,25,South,Food,Credit,ATM,0,0
3987.3,1116.5,32,West,Food,Prepaid,Online,0,0
3600.8,1172.8,60,East,Food,Credit,ATM,0,0
431.6,47,47,South,Travel,Debit,POS,0,0
2319.6,413.6,57,North,Retail,Debit,Online,1,0
870.7,530.6,49,West,Food,Prepaid,Online,0,1
1688,101.9,61,South,Electronics,Prepaid,ATM,0,0
91.4,269.1,52,West,Travel,Credit,Online,0,0
2002.2,53,38,South,Travel,Prepaid,POS,0,0
2749.8,5583.9,48,South,Food,Credit,Online,0,0
3098.3,1333.9,53,West,Electronics,Credit,POS,0,0
3317.8,91.5,44,North,Health,Debit,POS,0,0
4181.6,20.5,61,North,Travel,Credit,POS,0,0
1078.1,1270.4,25,East,Food,Credit,Online,0,0
603.3,578.4,40,South,Food,Prepaid,Online,0,0
4257.8,1545.5,40,East,Retail,Prepaid,ATM,0,1
783.9,2570.2,59,West,Retail,Debit,POS,0,0
4873.8,914.5,50,East,Health,Debit,POS,0,1
4212.8,207.2,30,West,Health,Debit,ATM,0,0
2504.9,1524.2,56,North,Health,Credit,ATM,0,0
4907.1,3119.3,69,West,Health,Prepaid,POS,0,0
487.8,868.1,52,West,Food,Credit,POS,0,0
1516,1145.7,33,East,Food,Debit,ATM,0,0
3191.5,411.7,29,South,Food,Prepaid,Online,0,0
1750.7,480.5,48,East,Electronics,Credit,ATM,0,0
4641.9,1326.7,22,North,Health,Prepaid,POS,0,0
329.1,2627.9,67,North,Electronics,Credit,POS,0,0
2747.5,991.5,57,North,Travel,Debit,Online,0,0
2954.7,1559.9,61,South,Travel,Credit,POS,0,0
3264,188.3,42,East,Food,Credit,POS,0,0
1279.1,238.2,38,West,Travel,Debit,ATM,0,0
1823.5,759.4,20,West,Food,Debit,Online,0,0
4218.6,194.3,65,South,Health,Credit,ATM,0,0
975.5,1007.8,27,North,Electronics,Credit,Online,0,0
4134.5,344.8,40,South,Food,Credit,POS,0,0
2813.7,1568,34,West,Retail,Debit,ATM,0,0
3811.2,1650.8,59,North,Retail,Debit,ATM,0,0
3568.3,623.2,52,South,Health,Debit,ATM,0,0
1038.3,199.4,42,West,Electronics,Prepaid,Online,0,0
2844.5,1040.6,19,West,Food,Prepaid,POS,0,0
4338.7,4931.9,44,South,Health,Debit,POS,0,0
2161.1,974.4,63,West,Electronics,Prepaid,Online,0,0
